"seqnames","start","end","width","strand","gene_id","gene_name","biotype"
"chr14",55580207,55701526,121320,"+","ENSG00000126777.18","KTN1","protein_coding"
"chr14",55496786,55580888,84103,"-","ENSG00000186615.12","KTN1-AS1","lncRNA"
"chr14",56117991,56301524,183534,"+","ENSG00000139946.10","PELI2","protein_coding"
"chr14",56488354,56650606,162253,"+","ENSG00000070269.14","TMEM260","protein_coding"
"chr14",57268940,57298742,29803,"+","ENSG00000053770.12","AP5M1","protein_coding"
"chr14",58200080,58235636,35557,"+","ENSG00000131966.14","ACTR10","protein_coding"
"chr14",58288033,58289158,1126,"+","ENSG00000279636.2","LINC00216","lncRNA"
"chr14",58265365,58295811,30447,"-","ENSG00000257621.9","PSMA3-AS1","lncRNA"
"chr14",59188667,59371405,182739,"+","ENSG00000100592.16","DAAM1","protein_coding"
"chr14",59429022,59465380,36359,"-","ENSG00000181619.12","GPR135","protein_coding"
"chr14",59460363,59484408,24046,"-","ENSG00000126790.12","L3HYPDH","protein_coding"
"chr14",59484443,59505410,20968,"+","ENSG00000050130.18","JKAMP","protein_coding"
"chr14",60091911,60169133,77223,"+","ENSG00000126773.13","PCNX4","protein_coding"
"chr14",60148948,60169856,20909,"-","ENSG00000100612.14","DHRS7","protein_coding"
"chr14",60245752,60299087,53336,"+","ENSG00000100614.18","PPM1A","protein_coding"
"chr14",60643421,60658259,14839,"-","ENSG00000126778.12","SIX1","protein_coding"
"chr14",60709539,60724351,14813,"-","ENSG00000100625.9","SIX4","protein_coding"
"chr14",60734742,60969965,235224,"+","ENSG00000020426.11","MNAT1","protein_coding"
"chr14",61695513,61748259,52747,"+","ENSG00000100644.17","HIF1A","protein_coding"
"chr14",61762420,61796428,34009,"+","ENSG00000023608.5","SNAPC1","protein_coding"
"chr14",63597039,63641871,44833,"-","ENSG00000140006.12","WDR89","protein_coding"
"chr14",63642035,63665593,23559,"+","ENSG00000274015.3","ENSG00000274015","lncRNA"
"chr14",64084232,64303659,219428,"-","ENSG00000140009.19","ESR2","protein_coding"
"chr14",64329431,64338639,9209,"-","ENSG00000214770.3","ENSG00000214770","lncRNA"
"chr14",64388031,64463457,75427,"+","ENSG00000100714.17","MTHFD1","protein_coding"
"chr14",64422935,64448557,25623,"-","ENSG00000258824.2","ENSG00000258824","lncRNA"
"chr14",64465499,64474503,9005,"+","ENSG00000179841.8","AKAP5","protein_coding"
"chr14",64449106,64505213,56108,"-","ENSG00000089775.12","ZBTB25","protein_coding"
"chr14",64513952,64540368,26417,"-","ENSG00000259116.2","HSPA2-AS1","lncRNA"
"chr14",64914361,64944591,30231,"+","ENSG00000258289.10","CHURC1","protein_coding"
"chr14",64945814,64972935,27122,"-","ENSG00000139998.16","RAB15","protein_coding"
"chr14",65006174,65102695,96522,"-","ENSG00000125952.20","MAX","protein_coding"
"chr14",65197254,65222443,25190,"-","ENSG00000255002.2","LINC02324","lncRNA"
"chr14",65411994,65412690,697,"-","ENSG00000276116.2","FUT8-AS1","lncRNA"
"chr14",66212810,66507406,294597,"-","ENSG00000258561.2","ENSG00000258561","lncRNA"
"chr14",67294371,67360265,65895,"-","ENSG00000100554.12","ATP6V1D","protein_coding"
"chr14",67360328,67386516,26189,"+","ENSG00000134001.15","EIF2S1","protein_coding"
"chr14",67533290,67589317,56028,"+","ENSG00000054690.14","PLEKHH1","protein_coding"
"chr14",67447084,67533739,86656,"-","ENSG00000198133.9","TMEM229B","protein_coding"
"chr14",67581955,67600282,18328,"-","ENSG00000100564.9","PIGH","protein_coding"
"chr14",67619920,67651708,31789,"+","ENSG00000081181.8","ARG2","protein_coding"
"chr14",67627299,67639675,12377,"-","ENSG00000286861.1","ENSG00000286861","lncRNA"
"chr14",67647085,67674820,27736,"-","ENSG00000100568.11","VTI1B","protein_coding"
"chr14",68605396,68611732,6337,"-","ENSG00000287385.1","ENSG00000287385","lncRNA"
"chr14",68683411,68685565,2155,"-","ENSG00000258623.1","ENSG00000258623","lncRNA"
"chr14",68731234,68736678,5445,"+","ENSG00000287913.1","ENSG00000287913","lncRNA"
"chr14",68874128,68979440,105313,"-","ENSG00000072110.16","ACTN1","protein_coding"
"chr14",69484728,69531551,46824,"+","ENSG00000175985.10","PLEKHD1","protein_coding"
"chr14",69775416,69797241,21826,"-","ENSG00000100652.5","SLC10A1","protein_coding"
"chr14",70187123,70230187,43065,"+","ENSG00000258422.5","ENSG00000258422","lncRNA"
"chr14",70044215,70189070,144856,"-","ENSG00000100678.19","SLC8A3","protein_coding"
"chr14",70255629,70343388,87760,"+","ENSG00000259033.2","ENSG00000259033","lncRNA"
"chr14",70608798,70641298,32501,"-","ENSG00000245466.1","TTC9-DT","lncRNA"
"chr14",70641916,70675366,33451,"+","ENSG00000133985.3","TTC9","protein_coding"
"chr14",70809841,70815994,6154,"+","ENSG00000259153.3","MAP3K9-DT","lncRNA"
"chr14",70822004,70823984,1981,"+","ENSG00000275630.1","ENSG00000275630","lncRNA"
"chr14",70907459,71115382,207924,"+","ENSG00000100731.16","PCNX1","protein_coding"
"chr14",71320449,71741229,420781,"+","ENSG00000197555.10","SIPA1L1","protein_coding"
"chr14",71932429,72566530,634102,"+","ENSG00000182732.18","RGS6","protein_coding"
"chr14",72515407,72544622,29216,"-","ENSG00000286333.1","ENSG00000286333","lncRNA"
"chr14",72609034,72894101,285068,"-","ENSG00000205683.12","DPF3","protein_coding"
"chr14",72926377,72959703,33327,"+","ENSG00000119599.17","DCAF4","protein_coding"
"chr14",72969451,73027131,57681,"-","ENSG00000165861.14","ZFYVE1","protein_coding"
"chr14",73058785,73123899,65115,"+","ENSG00000119707.14","RBM25","protein_coding"
"chr14",73136418,73223691,87274,"+","ENSG00000080815.19","PSEN1","protein_coding"
"chr14",73275107,73458617,183511,"-","ENSG00000133961.21","NUMB","protein_coding"
"chr14",73490933,73493394,2462,"+","ENSG00000170468.8","RIOX1","protein_coding"
"chr14",73517233,73520648,3416,"-","ENSG00000258443.1","ENSG00000258443","lncRNA"
"chr14",73537143,73543796,6654,"+","ENSG00000184227.8","ACOT1","protein_coding"
"chr14",73567620,73575658,8039,"+","ENSG00000119673.16","ACOT2","protein_coding"
"chr14",73591873,73593904,2032,"+","ENSG00000177465.5","ACOT4","protein_coding"
"chr14",73644875,73703732,58858,"+","ENSG00000119661.15","DNAL1","protein_coding"
"chr14",73711783,73714384,2602,"-","ENSG00000176903.5","PNMA1","protein_coding"
"chr14",73787355,73803300,15946,"+","ENSG00000259065.2","ENSG00000259065","lncRNA"
"chr14",73715122,73790285,75164,"-","ENSG00000156030.14","MIDEAS","protein_coding"
"chr14",73851831,73885726,33896,"+","ENSG00000140043.12","PTGR2","protein_coding"
"chr14",73873689,73884100,10412,"-","ENSG00000273711.2","ENSG00000273711","lncRNA"
"chr14",73886617,73927228,40612,"+","ENSG00000119725.21","ZNF410","protein_coding"
"chr14",73949926,73963229,13304,"+","ENSG00000119723.17","COQ6","protein_coding"
"chr14",73931501,73950251,18751,"-","ENSG00000156050.10","FAM161B","protein_coding"
"chr14",73958010,74019348,61339,"-","ENSG00000187097.13","ENTPD5","protein_coding"
"chr14",74019400,74082863,63464,"+","ENSG00000119636.16","BBOF1","protein_coding"
"chr14",74056847,74084453,27607,"-","ENSG00000119711.13","ALDH6A1","protein_coding"
"chr14",74084956,74201493,116538,"+","ENSG00000205659.12","LIN52","protein_coding"
"chr14",74289127,74294425,5299,"-","ENSG00000258559.2","ENSG00000258559","lncRNA"
"chr14",74285269,74303055,17787,"-","ENSG00000119688.21","ABCD4","protein_coding"
"chr14",74471930,74472360,431,"-","ENSG00000270000.1","ENSG00000270000","lncRNA"
"chr14",74474007,74474864,858,"-","ENSG00000259005.1","ENSG00000259005","lncRNA"
"chr14",74903951,74923302,19352,"-","ENSG00000198208.12","RPS6KL1","protein_coding"
"chr14",75002921,75011268,8348,"+","ENSG00000119718.11","EIF2B2","protein_coding"
"chr14",75013769,75051532,37764,"-","ENSG00000119684.16","MLH3","protein_coding"
"chr14",75053237,75064027,10791,"-","ENSG00000119640.9","ACYP1","protein_coding"
"chr14",75079989,75127152,47164,"-","ENSG00000119638.14","NEK9","protein_coding"
"chr14",75278826,75282230,3405,"+","ENSG00000170345.10","FOS","protein_coding"
"chr14",75574888,75579652,4765,"-","ENSG00000224721.2","ENSG00000224721","lncRNA"
"chr14",75633625,75955079,321455,"+","ENSG00000119685.20","TTLL5","protein_coding"
"chr14",75958097,75983011,24915,"-","ENSG00000119699.8","TGFB3","protein_coding"
"chr14",75985753,76084073,98321,"+","ENSG00000119650.13","IFT43","protein_coding"
"chr14",76151916,76254342,102427,"+","ENSG00000089916.18","GPATCH2L","protein_coding"
"chr14",76235817,76263474,27658,"+","ENSG00000258454.1","ENSG00000258454","lncRNA"
"chr14",76310712,76501837,191126,"+","ENSG00000119715.15","ESRRB","protein_coding"
"chr14",76761468,76783015,21548,"+","ENSG00000071246.11","VASH1","protein_coding"
"chr14",76786009,76826246,40238,"-","ENSG00000013523.11","ANGEL1","protein_coding"
"chr14",76962331,76965802,3472,"+","ENSG00000258602.2","LINC01629","lncRNA"
"chr14",76958098,77000609,42512,"-","ENSG00000285966.1","ENSG00000285966","lncRNA"
"chr14",77031573,77038743,7171,"-","ENSG00000289347.1","ENSG00000289347","lncRNA"
"chr14",77098126,77117287,19162,"+","ENSG00000198894.8","CIPC","protein_coding"
"chr14",77274956,77320883,45928,"-","ENSG00000009830.13","POMT2","protein_coding"
"chr14",77320996,77331597,10602,"+","ENSG00000100577.19","GSTZ1","protein_coding"
"chr14",77335029,77377094,42066,"-","ENSG00000100580.8","TMED8","protein_coding"
"chr14",77394021,77423523,29503,"-","ENSG00000165555.10","NOXRED1","protein_coding"
"chr14",77505997,77616637,110641,"-","ENSG00000100596.8","SPTLC2","protein_coding"
"chr14",77672404,77708023,35620,"-","ENSG00000100601.10","ALKBH1","protein_coding"
"chr14",77708071,77760833,52763,"+","ENSG00000119705.10","SLIRP","protein_coding"
"chr14",77800109,77935014,134906,"+","ENSG00000063761.16","ADCK1","protein_coding"
"chr14",80476983,80959517,482535,"-","ENSG00000100629.17","CEP128","protein_coding"
"chr14",81221232,81227694,6463,"+","ENSG00000273783.2","ENSG00000273783","lncRNA"
"chr14",81471547,81533853,62307,"-","ENSG00000071537.14","SEL1L","protein_coding"
"chr14",85911438,86161539,250102,"+","ENSG00000258733.7","LINC02328","lncRNA"
"chr14",86006893,86062981,56089,"-","ENSG00000258912.2","LINC02316","lncRNA"
"chr14",87837820,87993665,155846,"-","ENSG00000054983.17","GALC","protein_coding"
"chr14",88005135,88014811,9677,"+","ENSG00000140030.6","GPR65","protein_coding"
"chr14",88024519,88098025,73507,"+","ENSG00000258867.7","LINC01146","lncRNA"
"chr14",88384924,88470350,85427,"+","ENSG00000042317.17","SPATA7","protein_coding"
"chr14",88824153,88881078,56926,"+","ENSG00000165533.19","TTC8","protein_coding"
"chr14",89124871,89619149,494279,"-","ENSG00000053254.16","FOXN3","protein_coding"
"chr14",89628921,89642671,13751,"-","ENSG00000258792.4","ENSG00000258792","lncRNA"
"chr14",89794669,89954777,160109,"-","ENSG00000140025.16","EFCAB11","protein_coding"
"chr14",89954939,90044764,89826,"+","ENSG00000042088.14","TDP1","protein_coding"
"chr14",90061994,90185853,123860,"+","ENSG00000152315.5","KCNK13","protein_coding"
"chr14",90383365,90387973,4609,"+","ENSG00000275198.1","ENSG00000275198","lncRNA"
"chr14",90396502,90408268,11767,"+","ENSG00000198668.14","CALM1","protein_coding"
"chr14",91060642,91225632,164991,"+","ENSG00000133943.21","DGLUCY","protein_coding"
"chr14",91242759,91252211,9453,"+","ENSG00000258875.6","ENSG00000258875","lncRNA"
"chr14",91271323,91417844,146522,"-","ENSG00000015133.20","CCDC88C","protein_coding"
"chr14",91752856,91759798,6943,"-","ENSG00000260711.2","ENSG00000260711","lncRNA"
"chr14",91580696,91779070,198375,"-","ENSG00000133962.8","CATSPERB","protein_coding"
"chr14",91779746,91867536,87791,"-","ENSG00000165929.13","TC2N","protein_coding"
"chr14",91869411,91947987,78577,"-","ENSG00000140092.15","FBLN5","protein_coding"
"chr14",91965991,92040896,74906,"-","ENSG00000100815.12","TRIP11","protein_coding"
"chr14",92044496,92106621,62126,"-","ENSG00000066427.25","ATXN3","protein_coding"
"chr14",92116122,92121917,5796,"-","ENSG00000183648.11","NDUFB1","protein_coding"
"chr14",92121969,92172145,50177,"+","ENSG00000165934.13","CPSF2","protein_coding"
"chr14",92513781,92688994,175214,"+","ENSG00000100599.16","RIN3","protein_coding"
"chr14",92703807,92748679,44873,"-","ENSG00000100600.15","LGMN","protein_coding"
"chr14",92936914,93116320,179407,"-","ENSG00000100605.17","ITPK1","protein_coding"
"chr14",93182199,93184923,2725,"-","ENSG00000165943.5","MOAP1","protein_coding"
"chr14",93184951,93188463,3513,"+","ENSG00000153485.6","TMEM251","protein_coding"
"chr14",93202894,93207065,4172,"-","ENSG00000170270.5","GON7","protein_coding"
"chr14",93207241,93229215,21975,"+","ENSG00000012963.15","UBR7","protein_coding"
"chr14",93237550,93333092,95543,"-","ENSG00000011114.15","BTBD7","protein_coding"
"chr14",94026340,94048286,21947,"+","ENSG00000089723.10","OTUB2","protein_coding"
"chr14",94048931,94081202,32272,"-","ENSG00000089737.18","DDX24","protein_coding"
"chr14",94081301,94103846,22546,"+","ENSG00000165948.11","IFI27L1","protein_coding"
"chr14",94127781,94130253,2473,"-","ENSG00000119632.4","IFI27L2","protein_coding"
"chr14",94146128,94279734,133607,"+","ENSG00000119698.12","PPP4R4","protein_coding"
"chr14",94304248,94323389,19142,"-","ENSG00000170099.6","SERPINA6","protein_coding"
"chr14",94376747,94390693,13947,"-","ENSG00000197249.14","SERPINA1","protein_coding"
"chr14",94462717,94479689,16973,"-","ENSG00000170054.16","SERPINA9","protein_coding"
"chr14",94612384,94624055,11672,"+","ENSG00000196136.18","SERPINA3","protein_coding"
"chr14",95086228,95157529,71302,"-","ENSG00000100697.15","DICER1","protein_coding"
"chr14",95181940,95319908,137969,"-","ENSG00000165959.12","CLMN","protein_coding"
"chr14",95516136,95517911,1776,"+","ENSG00000258572.1","ENSG00000258572","lncRNA"
"chr14",95407266,95516650,109385,"-","ENSG00000176438.13","SYNE3","protein_coding"
"chr14",95535050,95544724,9675,"+","ENSG00000182512.5","GLRX5","protein_coding"
"chr14",95650501,95679833,29333,"+","ENSG00000187621.15","TCL6","lncRNA"
"chr14",95686426,95692628,6203,"+","ENSG00000213231.13","TCL1B","protein_coding"
"chr14",95709947,95714196,4250,"-","ENSG00000100721.11","TCL1A","protein_coding"
"chr14",96039362,96093971,54610,"+","ENSG00000227051.7","C14orf132","protein_coding"
"chr14",96279195,96363341,84147,"-","ENSG00000066739.12","ATG2B","protein_coding"
"chr14",96363452,96387288,23837,"+","ENSG00000100744.15","GSKIP","protein_coding"
"chr14",96592399,96605976,13578,"+","ENSG00000258702.4","ENSG00000258702","lncRNA"
"chr14",96797304,96954846,157543,"+","ENSG00000100749.9","VRK1","protein_coding"
"chr14",99284629,99287369,2741,"-","ENSG00000289137.1","ENSG00000289137","lncRNA"
"chr14",100144237,100159645,15409,"-","ENSG00000168350.8","DEGS2","protein_coding"
"chr14",100291116,100306547,15432,"-","ENSG00000197119.13","SLC25A29","protein_coding"
"chr14",100353870,100354061,192,"+","ENSG00000258666.1","ENSG00000258666","lncRNA"
"chr14",100333904,100376805,42902,"-","ENSG00000140105.18","WARS1","protein_coding"
"chr14",100380910,100530303,149394,"+","ENSG00000176473.14","WDR25","protein_coding"
"chr14",100537147,100587417,50271,"-","ENSG00000183092.18","BEGAIN","protein_coding"
"chr14",100779410,100861031,81622,"+","ENSG00000214548.18","MEG3","lncRNA"
"chr14",101730437,101732522,2086,"+","ENSG00000258512.1","LINC00239","lncRNA"
"chr14",101761798,101927989,166192,"+","ENSG00000078304.19","PPP2R5C","protein_coding"
"chr14",101948347,101949425,1079,"+","ENSG00000271780.1","ENSG00000271780","lncRNA"
"chr14",101952416,101953063,648,"+","ENSG00000272444.1","ENSG00000272444","lncRNA"
"chr14",101964573,102056443,91871,"+","ENSG00000197102.14","DYNC1H1","protein_coding"
"chr14",102362941,102501675,138735,"+","ENSG00000196663.16","TECPR2","protein_coding"
"chr14",102502478,102509799,7322,"-","ENSG00000156381.9","ANKRD9","protein_coding"
"chr14",102592649,102730561,137913,"+","ENSG00000089902.10","RCOR1","protein_coding"
"chr14",102777449,102911500,134052,"+","ENSG00000131323.16","TRAF3","protein_coding"
"chr14",102932380,103057549,125170,"-","ENSG00000198752.11","CDC42BPB","protein_coding"
"chr14",103121476,103137439,15964,"+","ENSG00000185215.11","TNFAIP2","protein_coding"
"chr14",103187221,103189028,1808,"-","ENSG00000251533.2","LINC00605","lncRNA"
"chr14",103331674,103332367,694,"-","ENSG00000259775.1","ENSG00000259775","lncRNA"
"chr14",103385377,103503831,118455,"+","ENSG00000075413.19","MARK3","protein_coding"
"chr14",103529196,103537073,7878,"+","ENSG00000166166.13","TRMT61A","protein_coding"
"chr14",103561896,103714104,152209,"+","ENSG00000126214.22","KLC1","protein_coding"
"chr14",103556545,103562657,6113,"-","ENSG00000166170.12","BAG5","protein_coding"
"chr14",103562960,103607523,44564,"+","ENSG00000256053.9","COA8","protein_coding"
"chr14",103687576,103688127,552,"+","ENSG00000270108.1","ENSG00000270108","lncRNA"
"chr14",103695051,103695170,120,"+","ENSG00000269940.1","ENSG00000269940","lncRNA"
"chr14",103696353,103697163,811,"+","ENSG00000269958.1","ENSG00000269958","lncRNA"
"chr14",103697609,103715504,17896,"-","ENSG00000126215.14","XRCC3","protein_coding"
"chr14",103715730,103733194,17465,"+","ENSG00000100711.14","ZFYVE21","protein_coding"
"chr14",103733669,103847575,113907,"-","ENSG00000088808.18","PPP1R13B","protein_coding"
"chr14",103912288,103928269,15982,"-","ENSG00000156411.10","ATP5MJ","protein_coding"
"chr14",104653548,104655787,2240,"-","ENSG00000258736.1","ENSG00000258736","lncRNA"
"chr14",104661120,104665558,4439,"-","ENSG00000260792.1","LINC02280","lncRNA"
"chr14",104681146,104722535,41390,"+","ENSG00000203485.14","INF2","protein_coding"
"chr14",104753147,104768494,15348,"+","ENSG00000184990.13","SIVA1","protein_coding"
"chr14",104821201,104823718,2518,"+","ENSG00000258701.1","LINC00638","lncRNA"
"chr14",104842663,104845916,3254,"+","ENSG00000258811.1","ENSG00000258811","lncRNA"
"chr14",104865268,104896747,31480,"+","ENSG00000099814.17","CEP170B","protein_coding"
"chr14",104924713,104937252,12540,"+","ENSG00000166428.14","PLD4","protein_coding"
"chr14",104937762,104978374,40613,"-","ENSG00000185567.7","AHNAK2","protein_coding"
"chr14",104985775,104999527,13753,"+","ENSG00000140104.14","CLBA1","protein_coding"
"chr14",105049395,105065445,16051,"-","ENSG00000183484.12","GPR132","protein_coding"
"chr14",105172938,105181312,8375,"-","ENSG00000183828.15","NUDT14","protein_coding"
"chr14",105248912,105251093,2182,"+","ENSG00000184887.14","BTBD6","protein_coding"
"chr14",105314415,105398147,83733,"+","ENSG00000179364.15","PACS2","protein_coding"
"chr14",105209286,105315589,106304,"-","ENSG00000185024.18","BRF1","protein_coding"
"chr14",105398538,105413859,15322,"+","ENSG00000226174.7","TEX22","protein_coding"
"chr14",105416884,105419739,2856,"-","ENSG00000251602.7","ENSG00000251602","lncRNA"
"chr14",105472962,105480162,7201,"+","ENSG00000182809.11","CRIP2","protein_coding"
"chr14",105489855,105499575,9721,"+","ENSG00000185347.18","TEDC1","protein_coding"
"chr14",105526583,105530202,3620,"+","ENSG00000184986.11","TMEM121","protein_coding"
"chr14",105865829,105866216,388,"-","ENSG00000289536.1","ENSG00000289536","lncRNA"
"chr15",22757835,22778741,20907,"+","ENSG00000274253.6","ENSG00000274253","lncRNA"
"chr15",22773288,22829789,56502,"+","ENSG00000170113.16","NIPA1","protein_coding"
